status,name,address,website,phone,email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned
,"Vitorino Pest Control","473 Caledonia Rd, York, ON M6E 4V1",,4167810213,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/122537141869741,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Pest Control Services",yellowpages-ca,,0,0
,"Canada Pest Control","11 Tinsmith St, Brampton, ON L7A 1N3",,9058407887,info@canadapest.ca,,,,,,,1934,,1900,1,0,0,0,0,0,0,1,0,1,http://www.facebook.com/870286593007215,https://twitter.com/CanadaPestca,https://www.linkedin.com/company/gyi,https://www.youtube.com/channel/UCecFQdPOT2YClwq-bgax0Rg,,"Pest Control Services",yellowpages-ca,,0,0
New,"Yaya Pest Control","40 Wynford Dr Unit 300A, North York, ON M3C 1J5, Canada",,16474707474,,5,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pressure washing service",google,,0,0
,"E-Safe Pest Control",,,4169777378,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/780991275440311,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Pest Control Services",yellowpages-ca,,0,0
,"Humber Pest Control Services","2117 Lawrence Ave W, York, ON M9N 1H7",,6473431381,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/367882076627807,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Pest Control Services",yellowpages-ca,,0,0
,"911 Bed Bugs Extermination Toronto","2203-565 Sherbourne St, Toronto, ON M4X 1W7",,6478491005,,,,,,,,74,,74,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/911BedBugs/,,https://www.linkedin.com/company/gyi,,,"Pest Control Services",yellowpages-ca,,0,0
,"Minister Arch Pest Control Sherbrooke","280 Commissioners St, Toronto, ON M4M 1A4",,6048801170,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
New,"Reliable Pest Management","1468 Victoria Park Ave #108, North York, ON M4A 2M2, Canada",,16477074299,,4.6,10,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"Pest Control Toronto Exterminator","296-2967 Dundas St W, Toronto, ON M6P 1Z2",,6476968403,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Eviction Pest Control","546 Main Street E Hamilton, ON L8M 1J1 Canada",,2892448991,,,,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,https://www.linkedin.com/company/eviction-pest-control,,,"Schädlingsbekämpfung & Kammerjäger",yelp,,0,0
,"Mountain Pest Control",,,18883366387,,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Madison Photo Murals Ltd","272 Richmond St E, Toronto, ON M5A 1P4",,4163688717,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"U & B Pest & Termite Control","1625 Bayview Ave, East York, ON M4G 3B5, Canada",,16476948920,,4.4,8,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"Icon Wildlife Removal & Pest Control","2201 - 250 Yonge St, Toronto, ON M5B 2L7",,6473259060,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"MAYDAY Pest Control","11 Foundry Ave, Toronto, ON M6H 0B7, Canada",,16472446425,,5,121,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"Sure Cocroch Montoing Services","8 Hadfield Cir, Toronto, ON",,4162779742,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"BBPP The Best Bug & Pest Protection Inc","A8-99 Sante Dr, Concord, ON L4K 3C4",,6479106315,,4.9,116,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"247 Pest Control",,,16479309450,,4.9,63,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"Wasp Removal Toronto",,,16474964475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"Willy Pest Control","51 Lower Simcoe St, Toronto, ON M5J 3A2, Canada",,16476376327,,5,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"Aanteater Pest Control",,,4167845333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"The Bed Bug Tracker","246 2 Toronto, Toronto, ON M5C 2B6",,4166130225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"R & K Wild Life Removal Control",,,4168310386,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Pest Pro Canada Pest Control Services",,,14167105296,,3,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"O And K Pest Control","170 The Donway W, North York, ON M3C 2J2, Canada",,16473608756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"AABS Don Valley Pest Control Inc","1614-43 Thorncliffe Park Dr, East York, ON M4H 1J4",,4168579902,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Roots Pest","475 Bramalea Rd, Brampton, ON L6T 2X3",,4167052068,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Mike Damchuk Pest Control",,,5193310315,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"CSI-North Pest Management","96 Park Lane, Cobourg, ON K9A 4V7",,4165506224,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Husky Pest Control","49 Vezna Cres, Brampton, ON L6X 5K4",,6475010074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,PestsBeGone,"22 Shannon St, Toronto, ON M6J 2E7, Canada",,4706964412,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"Animals Out Gta","415A Donlands Ave, East York, ON M4J 3S2",,6479834627,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
New,"King Arthur Pest Control","490 Merton St, Toronto, ON M4S 1B3, Canada",,16476940050,,5,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
,"Pest Control Quality","99 Napa Hill Crt, ON L4J 8S2",,6477008940,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Raccoon Removal Mississauga","55 Village Centre Pl, Mississauga, ON L4Z 1V9",,6479316183,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Khanji Pest Control","2637 Altadena Crt, Mississauga, ON L5K 1G1",,6476748848,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"Rentokil Steritech",,,18775920782,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,"OMG Pest control services",,,14164252829,,3.5,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,,0,0
